name,time,X,Y
SequenceLocation,1578021624433415100,-1.7181964,6.3707247
SequenceLocation,1578021624592945900,-1.5716023,6.3097916
SequenceLocation,1578021624661704300,-1.4218966,6.197032
SequenceLocation,1578021624736956400,-1.3191413,6.1322722
SequenceLocation,1578021624879522100,-1.1609392,6.2253251
SequenceLocation,1578021624932381700,-1.0479707,6.2682347
SequenceLocation,1578021625079979800,-1.0969691,6.4921207
SequenceLocation,1578021625192084700,-1.1531147,6.5869527
SequenceLocation,1578021625258633100,-1.2066903,6.6085606
SequenceLocation,1578021625377618500,-1.174517,6.7205911
SequenceLocation,1578021625429643100,-1.2539366,6.6898594
SequenceLocation,1578021625605552000,-1.3021628,6.6939974
SequenceLocation,1578021625664491300,-1.3255675,6.6719847
SequenceLocation,1578021625731669100,-1.355618,6.6591697
SequenceLocation,1578021625887250100,-1.3691361,6.6503839
SequenceLocation,1578021625981020100,-1.3841524,6.658597
SequenceLocation,1578021626078664900,-1.348639,6.7394147
SequenceLocation,1578021626185035100,-1.3824625,6.7026706
SequenceLocation,1578021626233225400,-1.2433964,6.84474
SequenceLocation,1578021626374661200,-1.1063131,6.9741316
SequenceLocation,1578021626434445200,-1.1754086,7.0075974
SequenceLocation,1578021626589323000,-1.2863703,6.9023638
SequenceLocation,1578021626733087900,-1.4540051,6.7554383
SequenceLocation,1578021626876855700,-1.5059305,6.7190952
SequenceLocation,1578021626931708700,-1.5629063,6.692503
SequenceLocation,1578021627077842900,-1.5870811,6.6661687
SequenceLocation,1578021627180016700,-1.5797312,6.7514319
SequenceLocation,1578021627246041500,-1.7164643,6.7276425
SequenceLocation,1578021627381319200,-1.8356014,6.7138648
SequenceLocation,1578021627435933100,-1.9458201,6.7438159
SequenceLocation,1578021627601798700,-2.0761468,6.7285843
SequenceLocation,1578021627647002700,-2.1972284,6.6318221
SequenceLocation,1578021627731067800,-2.348161,6.5424247
SequenceLocation,1578021627875671800,-2.3046813,6.6543517
SequenceLocation,1578021627934565200,-2.3830829,6.70654
SequenceLocation,1578021628092480300,-2.351685,6.7693658
SequenceLocation,1578021628139681900,-2.3989332,6.7146597
SequenceLocation,1578021628231526100,-2.4922333,6.6904039
SequenceLocation,1578021628375840400,-2.54924,6.670445
SequenceLocation,1578021628435049100,-2.6245449,6.6552296
SequenceLocation,1578021628576386000,-2.7116036,6.6334648
SequenceLocation,1578021628679759200,-2.9501653,6.6303425
SequenceLocation,1578021628733580300,-2.9377925,6.7181134
SequenceLocation,1578021628876192900,-3.1577425,6.6548882
SequenceLocation,1578021628938025900,-3.1965883,6.7428584
SequenceLocation,1578021629077194500,-3.547375,6.4691615
SequenceLocation,1578021629218994400,-3.3792074,6.6049681
SequenceLocation,1578021629277849400,-3.2279224,6.7444129
SequenceLocation,1578021629375101100,-3.4962687,6.5708075
SequenceLocation,1578021629446453800,-3.5218987,6.5794706
SequenceLocation,1578021629674513900,-3.5744395,6.7675123
SequenceLocation,1578021629731269600,-3.4565964,6.9003811
SequenceLocation,1578021629875910700,-3.560338,6.8588586
SequenceLocation,1578021629935749000,-3.5499797,6.8867221
SequenceLocation,1578021630077684900,-4.2671375,6.5414681
SequenceLocation,1578021630176415500,-4.2191677,6.5569949
SequenceLocation,1578021630237468400,-4.2487974,6.5530381
SequenceLocation,1578021630375111300,-4.2606168,6.5557756
SequenceLocation,1578021630431558500,-4.2965503,6.5647731
SequenceLocation,1578021630934347600,-5.0026674,6.5655279
SequenceLocation,1578021631203049700,-5.1031742,6.5837321
SequenceLocation,1578021631724669800,-5.3269715,6.5975056
SequenceLocation,1578021631741625900,-5.3691463,6.5924878
SequenceLocation,1578021653093619300,-13.771874,6.7063537
SequenceLocation,1578021654259501600,-12.688868,6.9677615
SequenceLocation,1578021654393841900,-12.600589,6.9699922
SequenceLocation,1578021654798740900,-12.518279,6.7428927
SequenceLocation,1578021655429909600,-11.164248,6.9402533
SequenceLocation,1578021655596706300,-10.991242,6.9495416
SequenceLocation,1578021655652879700,-10.956827,6.9155121
SequenceLocation,1578021655744905300,-10.830017,6.8806014
SequenceLocation,1578021655928999900,-10.74157,6.7564039
SequenceLocation,1578021656105080000,-10.687246,6.7301617
SequenceLocation,1578021656165693000,-10.744647,6.5896649
SequenceLocation,1578021656233749600,-10.618469,6.6750054
SequenceLocation,1578021656397504400,-10.565692,6.7533231
SequenceLocation,1578021656527051500,-10.441934,6.71597
SequenceLocation,1578021656589715400,-10.264532,6.7373476
SequenceLocation,1578021656657372700,-10.178648,6.7163973
SequenceLocation,1578021656734200600,-10.112242,6.6769619
SequenceLocation,1578021656887749100,-10.065104,6.7356906
SequenceLocation,1578021656956123300,-9.8969154,6.7364192
SequenceLocation,1578021657093983300,-9.8010149,6.7118654
SequenceLocation,1578021657155018500,-9.6704435,6.7139335
SequenceLocation,1578021657245940300,-9.6013727,6.6466126
SequenceLocation,1578021657390971900,-9.4187384,6.6712642
SequenceLocation,1578021657932395800,-8.7044592,6.6320605
SequenceLocation,1578021659438302700,-7.2494621,6.6636615
SequenceLocation,1578021659596552500,-7.1558037,6.6487455
SequenceLocation,1578021659736812800,-7.0082054,6.669539
SequenceLocation,1578021659875401500,-6.885448,6.692843
SequenceLocation,1578021659926473600,-6.6526976,7.0204029
SequenceLocation,1578021660947662300,-6.3923817,6.958282
SequenceLocation,1578021661159122900,-6.1600981,6.8557777
SequenceLocation,1578021661392807500,-5.9407969,6.7758541
SequenceLocation,1578021661449535000,-5.7493691,6.72284
SequenceLocation,1578021661593276200,-5.593369,6.6775165
SequenceLocation,1578021661652772300,-5.4579487,6.6547351
SequenceLocation,1578021661744486500,-5.3534317,6.6397729
SequenceLocation,1578021661901066700,-5.2232442,6.6350932
SequenceLocation,1578021661953912000,-5.1206632,6.6035166
SequenceLocation,1578021662105101500,-5.0250959,6.5738587
SequenceLocation,1578021662161570400,-4.9298368,6.5756612
SequenceLocation,1578021662239960100,-4.8159075,6.5922503
SequenceLocation,1578021662405392200,-4.6755676,6.668684
SequenceLocation,1578021662456432400,-4.5380421,6.7581472
SequenceLocation,1578021662598385000,-4.44059,6.755414
SequenceLocation,1578021662658373600,-4.32871,6.7613239
SequenceLocation,1578021662734164300,-4.2451553,6.6927738
SequenceLocation,1578021662897727900,-4.1289816,6.6756897
SequenceLocation,1578021662952002700,-3.9789107,6.7731013
SequenceLocation,1578021663104526700,-3.9184279,6.7221236
SequenceLocation,1578021663164210200,-3.8033066,6.6373296
SequenceLocation,1578021663240859400,-3.693716,6.5341563
SequenceLocation,1578021663397473200,-3.6297569,6.5325375
SequenceLocation,1578021663463290500,-3.55351,6.5084085
SequenceLocation,1578021663598353500,-3.4788988,6.4909463
SequenceLocation,1578021663654237300,-3.3862419,6.4978828
SequenceLocation,1578021663735976500,-3.2921994,6.5150361
SequenceLocation,1578021663917555900,-3.2006195,6.4933062
SequenceLocation,1578021663986587200,-3.1038189,6.5061417
SequenceLocation,1578021664045692800,-3.0157578,6.509707
SequenceLocation,1578021664181561600,-2.9412053,6.511549
SequenceLocation,1578021664240517300,-2.8391047,6.5450692
SequenceLocation,1578021664390683400,-2.7564278,6.5455694
SequenceLocation,1578021664450075800,-2.6818058,6.5347033
SequenceLocation,1578021664593621200,-2.5965378,6.5311904
SequenceLocation,1578021664656965400,-2.5112257,6.5294175
SequenceLocation,1578021664739709700,-2.4036222,6.6293993
SequenceLocation,1578021664894288600,-2.3428473,6.5560122
SequenceLocation,1578021664958737600,-2.1569753,6.400321
SequenceLocation,1578021665096110600,-2.1244435,6.4012909
SequenceLocation,1578021665153817700,-1.9211911,6.24639
SequenceLocation,1578021665249688800,-1.7917023,6.3146572
SequenceLocation,1578021665399289800,-1.7722518,6.3633242
SequenceLocation,1578021665456310400,-1.5704392,6.1855555
SequenceLocation,1578021665589539100,-1.4797966,6.2974277
SequenceLocation,1578021665649827800,-1.3256017,6.15738
SequenceLocation,1578021665732606500,-1.2442559,6.2332931
SequenceLocation,1578021665887185800,-1.2914107,6.3370848
SequenceLocation,1578021665946819900,-1.3163552,6.4267211
SequenceLocation,1578021666092212400,-1.3353109,6.4899554
SequenceLocation,1578021666160372000,-1.3416485,6.5155849
SequenceLocation,1578021666236656900,-1.2442747,6.4790449
SequenceLocation,1578021666427149000,-1.0909622,6.34089
SequenceLocation,1578021666444149200,-1.191098,6.38901
SequenceLocation,1578021666590709900,-1.2684801,6.4054403
SequenceLocation,1578021666713374000,-1.2892599,6.4528685
SequenceLocation,1578021666773213000,-1.31851,6.472033
SequenceLocation,1578021666890899100,-1.35034,6.4854879
SequenceLocation,1578021666956750800,-1.3096733,6.4316525
SequenceLocation,1578021667091362900,-1.2745931,6.4164715
SequenceLocation,1578021667151202600,-1.2751119,6.3810654
SequenceLocation,1578021667236973900,-1.2623719,6.3750739
SequenceLocation,1578021667385575300,-1.2799306,6.3760228
SequenceLocation,1578021667445417000,-1.3064502,6.3617873
SequenceLocation,1578021667594018500,-1.3187007,6.3499465
SequenceLocation,1578021667663832000,-1.3251964,6.3303633
SequenceLocation,1578021667730654300,-1.3527324,6.3427696
SequenceLocation,1578021667879284000,-1.3702188,6.3483114
SequenceLocation,1578021667934607700,-1.3816224,6.3758163
SequenceLocation,1578021668100197100,-1.3823134,6.402719
SequenceLocation,1578021668155628600,-1.3863599,6.408299
SequenceLocation,1578021668239925100,-1.3871092,6.414947
SequenceLocation,1578021668405404800,-1.3654265,6.4079275
SequenceLocation,1578021668464503900,-1.2995188,6.3445473
SequenceLocation,1578021668591624700,-1.3024685,6.3354726
SequenceLocation,1578021668649689500,-1.2532264,6.4632583
SequenceLocation,1578021668735406800,-1.1526273,6.482029
SequenceLocation,1578021668901001100,-1.1329685,6.4295807
SequenceLocation,1578021668951500400,-1.1512959,6.4379859
SequenceLocation,1578021669087796700,-1.121707,6.3900824
SequenceLocation,1578021669157932600,-1.0290377,6.3653884
SequenceLocation,1578021669237322600,-1.031552,6.4076447
SequenceLocation,1578021669394508700,-1.0564471,6.2643075
SequenceLocation,1578021669453243600,-1.0760707,6.1301632
SequenceLocation,1578021669596036600,-1.0765119,6.0198603
SequenceLocation,1578021669657661400,-1.0566772,5.86459
SequenceLocation,1578021669743432300,-1.0719565,5.7763352
SequenceLocation,1578021669887834000,-1.0840205,5.6850696
SequenceLocation,1578021669946749700,-1.0602366,5.6607637
SequenceLocation,1578021670099476200,-1.057124,5.5907416
SequenceLocation,1578021670152328800,-1.043385,5.5054522
SequenceLocation,1578021670237059400,-1.0117757,5.413341
SequenceLocation,1578021670401157400,-0.96131307,5.2896109
SequenceLocation,1578021670460119600,-0.92842704,5.1551137
SequenceLocation,1578021670600665800,-0.97814983,5.0961637
SequenceLocation,1578021670660463300,-0.90759349,5.0243607
SequenceLocation,1578021670735262200,-0.72637308,4.8149462
SequenceLocation,1578021670898825000,-0.65803629,4.801609
SequenceLocation,1578021670953929600,-0.80323529,4.8455591
SequenceLocation,1578021671095832300,-0.82114804,4.7744622
SequenceLocation,1578021671164998200,-0.8969692,4.7820525
SequenceLocation,1578021671240551500,-0.79109931,4.624804
SequenceLocation,1578021671392634500,-0.78541386,4.58546
SequenceLocation,1578021671461088400,-0.79681104,4.5674825
SequenceLocation,1578021671579486400,-0.80556995,4.5289149
SequenceLocation,1578021671710263700,-0.8655799,4.5251222
SequenceLocation,1578021671769136600,-0.86225659,4.4770646
SequenceLocation,1578021671894308800,-0.79971117,4.412437
SequenceLocation,1578021671963723900,-0.72629929,4.3045254
SequenceLocation,1578021672075327500,-0.62720722,4.2278023
SequenceLocation,1578021672193899400,-0.35536733,4.1335382
SequenceLocation,1578021672252018300,-0.16528824,3.9955747
SequenceLocation,1578021672387076800,0.061106365,3.8436446
SequenceLocation,1578021672445443900,0.25450566,3.7260377
SequenceLocation,1578021672589300600,0.44199285,3.5910914
SequenceLocation,1578021672651310200,0.51482064,3.5772574
SequenceLocation,1578021672734118800,0.67882395,3.4807668
SequenceLocation,1578021672894719700,0.82133669,3.3843706
SequenceLocation,1578021672955118000,0.96257436,3.300822
SequenceLocation,1578021673090207600,1.0125289,3.3000011
SequenceLocation,1578021673150270200,1.0457841,3.3212161
SequenceLocation,1578021673235855100,1.0465729,3.3414214
SequenceLocation,1578021673393751700,1.0362378,3.3712969
SequenceLocation,1578021673460485900,0.9545781,3.3816621
SequenceLocation,1578021673595304300,1.0119079,3.4387844
SequenceLocation,1578021673664300400,1.0601242,3.4769592
SequenceLocation,1578021673739849900,1.0817686,3.4976659
SequenceLocation,1578021673889698300,1.026504,3.4942794
SequenceLocation,1578021673949506100,1.0441074,3.4908001
SequenceLocation,1578021674131717500,1.0549302,3.5041003
SequenceLocation,1578021674190957600,1.0581561,3.4786479
SequenceLocation,1578021674249644700,1.0753105,3.4732604
SequenceLocation,1578021674377028300,1.0781147,3.4937072
SequenceLocation,1578021674438612400,1.0760595,3.5037186
SequenceLocation,1578021674596594200,1.1013784,3.5110149
SequenceLocation,1578021674664869500,1.1276319,3.6143785
SequenceLocation,1578021674734823200,1.1108872,3.6567504
SequenceLocation,1578021674894116800,0.98977977,3.6125519
SequenceLocation,1578021674941248800,1.0301965,3.6021709
SequenceLocation,1578021675085922800,1.0644178,3.5659032
SequenceLocation,1578021675196748900,1.0591809,3.5660625
SequenceLocation,1578021675263266800,1.0837735,3.5599267
SequenceLocation,1578021675382902000,1.1024884,3.5370095
SequenceLocation,1578021675436687100,1.1129897,3.5260403
SequenceLocation,1578021675599867300,1.1267158,3.5319877
SequenceLocation,1578021675660704700,1.1324999,3.5208888
SequenceLocation,1578021675734192900,1.1306784,3.5210805
SequenceLocation,1578021675899588400,1.124508,3.532006
SequenceLocation,1578021675960066100,1.1352826,3.52207
SequenceLocation,1578021676096996300,1.1152331,3.5291884
SequenceLocation,1578021676158017900,1.1177787,3.5210338
SequenceLocation,1578021676232064400,1.1142703,3.5282719
SequenceLocation,1578021676398886600,1.1252589,3.5352418
SequenceLocation,1578021676458079600,1.1408297,3.530123
SequenceLocation,1578021676577171500,1.1402215,3.5281122
SequenceLocation,1578021676682815600,1.1338445,3.53585
SequenceLocation,1578021676741329700,1.1191874,3.5248659
SequenceLocation,1578021676883595300,1.1177348,3.5303969
SequenceLocation,1578021676940353200,1.1233959,3.5287645
SequenceLocation,1578021677126420100,1.1222672,3.5249772
SequenceLocation,1578021677185973700,1.1084007,3.5325153
SequenceLocation,1578021677244510000,1.124791,3.527813
SequenceLocation,1578021677383025900,1.1287391,3.5266533
SequenceLocation,1578021677429620400,1.1081299,3.5314994
SequenceLocation,1578021677590498800,1.1118072,3.5359163
SequenceLocation,1578021677658371300,1.1183938,3.5326331
SequenceLocation,1578021677734631500,1.1208622,3.5389528
SequenceLocation,1578021677839040300,1.1222401,3.5238895
SequenceLocation,1578021677951672200,1.1074492,3.5284243
SequenceLocation,1578021678093855600,1.1124026,3.5350277
SequenceLocation,1578021678162697400,1.1258829,3.5343454
SequenceLocation,1578021678237669100,1.1085331,3.5451527
SequenceLocation,1578021678396101700,1.1038383,3.5576198
SequenceLocation,1578021678453995900,1.1153672,3.5451653
SequenceLocation,1578021678597026300,1.114307,3.5436325
SequenceLocation,1578021678649421400,1.1145129,3.6631713
SequenceLocation,1578021678741651500,1.1168784,3.6258047
SequenceLocation,1578021678875395400,1.1320353,3.608716
SequenceLocation,1578021678941287800,1.1258249,3.59984
SequenceLocation,1578021679098769600,1.1154137,3.5955887
SequenceLocation,1578021679184578500,1.1301929,3.5849884
SequenceLocation,1578021679249963500,1.1432358,3.5643709
SequenceLocation,1578021679379675100,1.1450162,3.5524125
SequenceLocation,1578021679440437200,1.1316112,3.5361571
